Time	Uplink_Cap(Mbps)	Down_Cap(Mbps)	Gap_Size(ms)	Pkt_Size(B)	Train_Len
1351880238008	1.6380	3.4424	200000	600	50
1351880238538	2.6524	3.9725	200000	600	50
1351880239173	1.7695	3.3468	200000	600	50
1351880239743	1.9430	3.8941	200000	600	50
1351880240417	1.9498	3.9550	200000	600	50
1351880241045	2.1074	4.0227	200000	800	50
1351880241662	2.4034	4.4087	200000	800	50
1351880242296	2.0675	5.5524	200000	800	50
1351880242912	2.0521	4.9570	200000	800	50
1351880243580	2.1258	5.5531	200000	800	50
1351880244216	2.3148	2.9948	200000	800	50
1351880244856	2.2245	5.6757	200000	800	50
1351880245474	2.4621	4.5909	200000	800	50
1351880246111	1.9914	5.2098	200000	800	50
1351880246755	2.3303	4.9648	200000	800	50
1351880247437	1.9671	4.5906	200000	800	50
1351880248094	2.4529	4.7975	200000	800	50
1351880248693	2.0960	5.6583	200000	800	50
1351880249359	2.3016	5.2297	200000	800	50
1351880249981	2.4790	4.5991	200000	800	50
1351880250626	2.2663	4.5977	200000	800	50
1351880251262	2.0910	5.3646	200000	800	50
1351880251890	2.1747	5.3658	200000	800	50
1351880252527	2.3554	5.6522	200000	800	50
1351880253114	2.1906	5.3655	200000	800	50
1351880253796	2.2321	4.5886	200000	800	50
1351880254444	2.2986	2.5492	200000	800	50
1351880255079	2.1635	4.5924	200000	800	50
1351880255759	2.3713	4.5974	200000	800	50
1351880256389	2.4426	4.6026	200000	800	50
1351880257027	2.3205	2.6617	200000	800	50
1351880257620	2.4324	5.6451	200000	800	50
1351880258288	1.6509	5.1166	200000	800	50
1351880258907	2.3433	4.9407	200000	800	50
1351880259510	2.0704	5.6545	200000	800	50
1351880260158	2.3205	4.4735	200000	800	50
1351880260815	2.2330	4.9528	200000	800	50
1351880261557	2.1626	4.5999	200000	800	50
1351880262178	2.2896	4.8064	200000	800	50
1351880262884	2.0287	4.9609	200000	800	50
1351880263526	2.4145	4.5963	200000	800	50
1351880264155	1.9255	2.1994	200000	800	50
1351880264851	2.1146	4.4133	200000	800	50
1351880265511	2.1193	5.1162	200000	800	50
1351880266200	2.1961	4.7427	200000	800	50
1351880266845	2.1874	4.4090	200000	800	50
1351880267552	2.0827	4.5969	200000	800	50
1351880268173	2.2871	4.9555	200000	800	50
1351880268787	1.8541	4.9705	200000	800	50
1351880269473	1.8860	4.9507	200000	800	50
1351880270120	2.3370	5.1959	200000	800	50
1351880270792	2.3687	4.4143	200000	800	50
1351880271409	2.2170	5.1192	200000	800	50
1351880272106	2.1724	4.9572	200000	800	50
1351880272760	1.8922	4.9616	200000	800	50
1351880273373	1.9914	5.5534	200000	800	50
1351880274017	2.1869	4.8036	200000	800	50
1351880274671	1.9597	5.2019	200000	800	50
1351880275294	2.2906	5.6754	200000	800	50
1351880275955	2.0910	4.7287	200000	800	50
1351880276598	2.0131	4.5998	200000	800	50
1351880277236	2.3241	5.2657	200000	800	50
1351880277902	2.3308	4.1177	200000	800	50
1351880278618	2.2081	4.7421	200000	800	50
1351880279254	2.3800	4.6590	200000	800	50
1351880280061	2.2965	4.4617	200000	800	50
1351880280697	2.2090	5.6449	200000	800	50
1351880281342	1.9708	4.5969	200000	800	50
1351880282004	2.3153	4.5991	200000	800	50
1351880282654	2.1309	4.6131	200000	800	50
1351880283404	2.2067	4.5963	200000	800	50
1351880284038	2.1599	4.6023	200000	800	50
1351880284775	2.1563	4.5971	200000	800	50
1351880285392	2.2160	4.5912	200000	800	50
1351880286046	2.2771	4.9521	200000	800	50
1351880286713	2.3865	4.9662	200000	800	50
1351880287352	2.2021	5.2469	200000	800	50
1351880288043	2.1706	4.5909	200000	800	50
1351880288650	2.2970	4.6280	200000	800	50
1351880289314	2.1065	4.7343	200000	800	50
1351880289994	2.2911	4.9537	200000	800	50
1351880290619	2.0429	5.6594	200000	800	50
1351880291361	2.2561	4.5998	200000	800	50
1351880292062	2.0761	5.3811	200000	800	50
1351880292704	2.1401	4.5937	200000	800	50
1351880293435	1.9344	4.6048	200000	800	50
1351880294088	2.1585	4.6055	200000	800	50
1351880294762	2.2706	2.5444	200000	800	50
1351880295413	2.2165	4.7414	200000	800	50
1351880296019	2.1270	5.3772	200000	800	50
1351880296781	1.9682	4.5947	200000	800	50
1351880297410	1.6936	4.9523	200000	800	50
1351880298098	2.2831	4.6011	200000	800	50
1351880298711	2.3628	4.5974	200000	800	50
1351880299333	2.1810	4.9606	200000	800	50
1351880299973	2.4150	5.0946	200000	800	50
1351880300573	2.3401	2.9983	200000	800	50
1351880301281	2.0643	5.6635	200000	800	50
1351880301887	2.3805	4.9564	200000	800	50
1351880302570	2.4895	4.6056	200000	800	50
1351880303230	2.3354	5.2989	200000	800	50
1351880303812	2.3349	5.6578	200000	800	50
1351880304492	2.3548	5.3662	200000	800	50
1351880305110	2.3886	4.8024	200000	800	50
1351880305707	2.3756	4.9455	200000	800	50
1351880306386	2.3412	4.9647	200000	800	50
1351880307007	2.2035	4.9991	200000	800	50
1351880307699	2.2717	5.1985	200000	800	50
1351880308298	2.4040	5.3842	200000	800	50
1351880308905	2.2067	5.1172	200000	800	50
1351880309554	2.3189	4.9487	200000	800	50
1351880310167	2.2737	5.6427	200000	800	50
1351880310833	2.2245	5.3753	200000	800	50
1351880311484	2.3617	4.2853	200000	800	50
1351880312117	2.2845	4.5967	200000	800	50
1351880312740	2.1693	5.1038	200000	800	50
1351880313306	2.5513	5.6579	200000	800	50
1351880314015	2.2392	5.1076	200000	800	50
1351880314615	2.3501	5.6513	200000	800	50
1351880315267	2.3158	5.6476	200000	800	50
1351880315894	2.1644	5.6398	200000	800	50
1351880316495	2.4123	5.7081	200000	800	50
1351880317153	2.1929	5.6455	200000	800	50
1351880317806	2.1206	5.6286	200000	800	50
1351880318419	2.4719	5.6615	200000	800	50
1351880319047	2.4890	5.6562	200000	800	50
1351880319685	2.3365	4.5987	200000	800	50
1351880320380	1.9546	4.9556	200000	800	50
1351880321013	2.1860	5.1120	200000	800	50
1351880321654	2.1683	4.7243	200000	800	50
1351880322351	2.2164	4.6255	200000	800	50
1351880323000	2.0997	4.9724	200000	800	50
1351880323667	2.2975	4.9722	200000	800	50
1351880324294	2.1572	4.5319	200000	800	50
1351880324971	1.9790	4.1196	200000	800	50
1351880325632	2.2421	4.9583	200000	800	50
1351880326240	2.1697	2.6561	200000	800	50
1351880326916	2.2273	4.9556	200000	800	50
1351880327545	2.1515	4.9521	200000	800	50
1351880328165	2.2250	4.5961	200000	800	50
1351880328828	2.3675	4.9627	200000	800	50
1351880329470	2.1392	4.7416	200000	800	50
1351880330113	2.1720	5.3914	200000	800	50
1351880330703	2.1568	5.1045	200000	800	50
1351880331325	2.2198	5.6616	200000	800	50
1351880332018	2.2226	4.6030	200000	800	50
1351880332625	2.1176	4.5961	200000	800	50
1351880333315	2.1576	4.5343	200000	800	50
1351880333938	2.2493	4.3503	200000	800	50
1351880334609	2.2469	4.6023	200000	800	50
1351880335273	2.2007	5.1174	200000	800	50
1351880335906	2.2624	4.6632	200000	800	50
1351880336635	2.0334	4.1193	200000	800	50
1351880337269	2.3724	4.4085	200000	800	50
1351880337914	2.2851	4.6163	200000	800	50
1351880338563	2.1956	5.1038	200000	800	50
1351880339211	2.2727	5.2020	200000	800	50
1351880339887	2.0529	5.6530	200000	800	50
1351880340527	2.2856	4.9483	200000	800	50
1351880341158	2.0708	5.0376	200000	800	50
1351880341832	2.1915	5.3655	200000	800	50
1351880342444	2.3848	4.8040	200000	800	50
1351880343143	2.3946	3.5760	200000	800	50
1351880343757	2.3644	5.2003	200000	800	50
1351880344399	2.1133	4.6382	200000	800	50
1351880345111	2.4392	5.9364	200000	800	50
1351880345732	2.1942	4.9503	200000	800	50
1351880346392	2.3006	5.6692	200000	800	50
1351880347034	2.0749	4.8073	200000	800	50
1351880347641	2.3719	4.9729	200000	800	50
1351880348298	2.1262	5.6487	200000	800	50
1351880348925	2.2435	4.9604	200000	800	50
1351880349590	2.1409	4.8417	200000	800	50
1351880350212	2.1742	4.6020	200000	800	50
1351880350832	2.1423	5.6654	200000	800	50
1351880351494	2.3077	5.1964	200000	800	50
1351880352174	2.0398	4.5981	200000	800	50
1351880352885	1.6667	4.9563	200000	800	50
1351880353542	2.0856	5.6600	200000	800	50
1351880354201	1.9527	4.1233	200000	800	50
1351880354903	2.0093	5.3684	200000	800	50
1351880355590	2.0622	5.6721	200000	800	50
1351880356278	2.1652	4.9417	200000	800	50
1351880356914	2.3417	4.6010	200000	800	50
1351880357538	2.1219	4.5941	200000	800	50
1351880358193	2.3580	5.1080	200000	800	50
1351880358832	2.1621	5.3760	200000	800	50
1351880359523	2.4228	4.9559	200000	800	50
1351880360144	2.1724	5.3828	200000	800	50
1351880360758	2.0618	4.9479	200000	800	50
1351880361426	2.2866	5.4556	200000	800	50
1351880362038	2.2474	4.5356	200000	800	50
1351880362714	2.4078	4.5927	200000	800	50
1351880363338	2.4156	5.6580	200000	800	50
1351880363978	1.7905	4.9435	200000	800	50
1351880364662	2.1706	4.5275	200000	800	50
1351880365322	2.1396	4.9670	200000	800	50
1351880366051	2.0626	4.5932	200000	800	50
1351880366723	2.2801	4.2917	200000	800	50
1351880367330	2.0898	5.1241	200000	800	50
1351880367986	2.0769	5.1106	200000	800	50
1351880368650	1.9993	5.3574	200000	800	50
1351880369278	2.3810	5.3735	200000	800	50
1351880369963	2.1427	4.0653	200000	800	50
1351880370631	1.7774	4.9883	200000	800	50
1351880371404	1.8418	3.6907	200000	1000	50
1351880372172	1.9180	5.1151	200000	1000	50
1351880372991	1.8074	5.7046	200000	1000	50
1351880373670	1.8355	6.1819	200000	1000	50
1351880374375	1.7877	3.4103	200000	1000	50
1351880375261	1.7345	5.5421	200000	1000	50
1351880376016	1.7012	4.9852	200000	1000	50
1351880376877	1.4766	3.4831	200000	1000	50
1351880377650	1.8535	5.6948	200000	1000	50
1351880378431	1.9141	5.5376	200000	1000	50
1351880379323	1.6239	5.6926	200000	1000	50
1351880380155	1.5900	3.2455	200000	1000	50
1351880380995	1.7973	5.1805	200000	1000	50
1351880381712	1.7447	3.3834	200000	1000	50
1351880382465	1.7213	3.2345	200000	1000	50
1351880383285	1.7190	4.9872	200000	1000	50
1351880384033	1.7561	6.1568	200000	1000	50
1351880384846	1.8412	5.8505	200000	1000	50
1351880385605	1.8178	5.7033	200000	1000	50
1351880386390	2.0015	5.3155	200000	1000	50
1351880387124	1.9259	6.1347	200000	1000	50
1351880387738	1.9770	6.9821	200000	1000	50
1351880388500	2.0309	6.1353	200000	1000	50
1351880389170	1.9818	6.9900	200000	1000	50
1351880389914	1.7752	3.0841	200000	1000	50
1351880390691	1.9699	5.6861	200000	1000	50
1351880391501	1.5145	3.4537	200000	1000	50
1351880392370	1.9030	5.6915	200000	1000	50
1351880393136	1.6306	5.3138	200000	1000	50
1351880393936	1.8438	2.9878	200000	1000	50
1351880394771	1.6567	5.1271	200000	1000	50
1351880395674	1.6038	5.7047	200000	1000	50
1351880396498	1.5869	3.2443	200000	1000	50
1351880397375	1.2502	5.3098	200000	1000	50
1351880398108	1.8925	2.5394	200000	1000	50
1351880398954	1.7003	2.7857	200000	1000	50
1351880400077	1.5320	3.2317	200000	1000	50
1351880400925	1.7883	3.2309	200000	1000	50
1351880401728	1.5286	6.1368	200000	1000	50
1351880402541	1.9407	4.8033	200000	1000	50
1351880403365	1.7587	3.3160	200000	1000	50
1351880404148	1.8882	4.9766	200000	1000	50
1351880405000	1.8008	5.1160	200000	1000	50
1351880405792	1.7557	2.5802	200000	1000	50
1351880406538	1.7776	6.4224	200000	1000	50
1351880407373	1.7689	6.1183	200000	1000	50
1351880408108	1.6367	5.7039	200000	1000	50
1351880408932	1.6764	5.6996	200000	1000	50
1351880409721	1.3775	3.5114	200000	1000	50
1351880410454	1.4798	3.2644	200000	1000	50
1351880411325	1.6131	6.9826	200000	1000	50
1351880412148	1.5768	2.8888	200000	1000	50
1351880413152	1.1750	5.1146	200000	1000	50
1351880413959	1.5693	3.6746	200000	1000	50
1351880414843	1.1968	3.1698	200000	1000	50
1351880415665	1.5860	4.9251	200000	1000	50
1351880416583	1.1031	3.1876	200000	1000	50
1351880417376	1.8127	5.7003	200000	1000	50
1351880418153	1.9049	5.8749	200000	1000	50
1351880418994	1.6673	5.2927	200000	1000	50
1351880419757	1.5487	5.8868	200000	1000	50
1351880420512	1.7756	2.9399	200000	1000	50
1351880421169	1.7526	3.5382	200000	1000	50
1351880421963	1.8750	6.1277	200000	1000	50
1351880422622	1.8145	6.1222	200000	1000	50
1351880423307	1.8640	6.1608	200000	1000	50
1351880424021	1.9376	3.2393	200000	1000	50
1351880424710	1.8217	6.6428	200000	1000	50
1351880425421	1.8238	6.9951	200000	1000	50
1351880426207	1.8493	3.7832	200000	1000	50
1351880426905	1.7856	3.5288	200000	1000	50
1351880427594	1.9049	6.1229	200000	1000	50
1351880428330	1.6253	5.6940	200000	1000	50
1351880429033	1.7291	3.0186	200000	1000	50
1351880429771	1.8025	5.8481	200000	1000	50
1351880430533	1.7609	6.1409	200000	1000	50
1351880431252	1.8400	6.0478	200000	1000	50
1351880432005	1.9687	3.3425	200000	1000	50
1351880432837	1.7315	5.4630	200000	1000	50
1351880433636	1.8511	5.1114	200000	1000	50
1351880434396	1.8415	3.0411	200000	1000	50
1351880435176	1.7155	6.1367	200000	1000	50
1351880435898	1.6197	5.9635	200000	1000	50
1351880436648	1.7651	7.0186	200000	1000	50
1351880437489	1.7909	5.6547	200000	1000	50
1351880438178	1.5568	3.7874	200000	1000	50
1351880438891	1.6786	5.7938	200000	1000	50
1351880439614	1.9022	3.0440	200000	1000	50
1351880440332	1.9234	2.4980	200000	1000	50
1351880441075	1.6687	5.4677	200000	1000	50
1351880441783	1.8302	5.8677	200000	1000	50
1351880442483	1.7824	2.9927	200000	1000	50
1351880443186	1.7938	5.7004	200000	1000	50
1351880443923	1.8072	6.3136	200000	1000	50
1351880444624	1.7531	6.9881	200000	1000	50
1351880445287	1.7227	3.6773	200000	1000	50
1351880446091	1.7017	5.1158	200000	1000	50
1351880446786	1.7900	5.1172	200000	1000	50
1351880447569	2.2011	5.3181	200000	1000	50
1351880448412	1.5749	4.8087	200000	1000	50
1351880449283	1.3345	2.8437	200000	1000	50
1351880450117	1.7904	5.5345	200000	1000	50
1351880451007	1.2450	6.1609	200000	1000	50
1351880451742	1.7773	6.3150	200000	1000	50
1351880452509	1.9884	6.1195	200000	1000	50
1351880453265	1.6751	3.6836	200000	1000	50
1351880454205	1.3449	5.3353	200000	1000	50
1351880455625	0.6254	2.8323	200000	1000	50
1351880456584	1.7268	2.7210	200000	1000	50
1351880457523	1.6567	4.6944	200000	1000	50
1351880458570	0.9878	5.2492	200000	1000	50
1351880459432	1.7193	5.4646	200000	1000	50
1351880460651	1.4648	4.6955	200000	1000	50
1351880461795	0.8084	2.8961	200000	1000	50
1351880462763	1.6484	2.8901	200000	1000	50
1351880463513	1.7892	5.6825	200000	1000	50
1351880464204	1.9711	3.5392	200000	1000	50
1351880464943	2.1741	5.7070	200000	1000	50
1351880465852	0.9899	5.3230	200000	1000	50
1351880466643	1.9066	5.7080	200000	1000	50
1351880467465	1.7868	4.9818	200000	1000	50
1351880468244	1.5682	5.1048	200000	1000	50
1351880469081	1.7961	5.3105	200000	1000	50
1351880469953	1.7545	5.7125	200000	1000	50
1351880470697	1.7445	6.1435	200000	1000	50
1351880471420	1.7428	6.3247	200000	1000	50
1351880472116	1.8854	3.6984	200000	1000	50
1351880472875	2.0110	6.3313	200000	1000	50
1351880473724	1.8548	5.8561	200000	1000	50
1351880474590	1.7081	6.3198	200000	1000	50
1351880475414	1.5121	5.3109	200000	1000	50
1351880476177	1.8739	5.6891	200000	1000	50
1351880477024	1.8394	5.3118	200000	1000	50
1351880477692	1.7793	2.5783	200000	1000	50
1351880478411	1.9981	6.1350	200000	1000	50
1351880479196	1.9575	6.3206	200000	1000	50
1351880479977	1.8038	5.8463	200000	1000	50
1351880480690	2.0269	6.9894	200000	1000	50
1351880481404	2.0872	6.3182	200000	1000	50
1351880482140	2.0039	6.1232	200000	1000	50
1351880482847	1.9016	6.3406	200000	1000	50
1351880483581	1.8741	2.9930	200000	1000	50
1351880484333	1.8909	3.3169	200000	1000	50
1351880484982	2.0360	3.5549	200000	1000	50
1351880485748	2.0892	5.8766	200000	1000	50
1351880486505	1.8284	3.4145	200000	1000	50
1351880487293	1.9352	5.4648	200000	1000	50
1351880488031	2.0113	6.3111	200000	1000	50
1351880488771	2.0779	5.4634	200000	1000	50
1351880489530	1.7990	5.4632	200000	1000	50
1351880490289	1.9135	5.6902	200000	1000	50
1351880491128	1.7677	5.5346	200000	1000	50
1351880491916	1.8132	5.7169	200000	1000	50
1351880492727	2.0839	5.5308	200000	1000	50
1351880493572	1.7677	3.2136	200000	1000	50
1351880494336	2.0132	5.7032	200000	1000	50
1351880495078	2.1393	2.9716	200000	1000	50
1351880495831	1.8619	5.7010	200000	1000	50
1351880496531	1.9183	3.7172	200000	1000	50
1351880497283	2.1241	6.1499	200000	1000	50
1351880497932	1.8868	3.4920	200000	1000	50
1351880498611	2.0088	3.5350	200000	1000	50
1351880499436	1.8784	6.4348	200000	1000	50
1351880500184	1.9614	6.1428	200000	1000	50
1351880500951	1.8015	5.6828	200000	1000	50
1351880501667	2.2851	5.8664	200000	1000	50
1351880502428	2.0122	4.6964	200000	1000	50
1351880503181	1.7606	2.5242	200000	1000	50
1351880504023	2.0171	5.7039	200000	1000	50
1351880504740	1.9666	6.1295	200000	1000	50
1351880505477	2.0945	6.1521	200000	1000	50
1351880506190	1.9711	6.1428	200000	1000	50
1351880506916	2.1234	6.1295	200000	1000	50
1351880507607	2.1831	6.6559	200000	1000	50
1351880508351	1.9477	6.1331	200000	1000	50
1351880509096	1.9228	5.3105	200000	1000	50
1351880509923	1.6814	5.6955	200000	1000	50
1351880510788	1.5839	6.6288	200000	1000	50
1351880511554	1.8040	6.1465	200000	1000	50
1351880512266	2.1053	5.6885	200000	1000	50
1351880512991	1.6999	3.3872	200000	1000	50
1351880513723	2.1258	5.7812	200000	1000	50
1351880514419	2.1306	5.6821	200000	1000	50
1351880515179	2.0484	6.9972	200000	1000	50
1351880515906	1.9729	3.3601	200000	1000	50
1351880516547	2.0902	6.6299	200000	1000	50
1351880517277	2.1247	6.1331	200000	1000	50
1351880518083	1.8208	6.1403	200000	1000	50
1351880518777	2.1569	5.8568	200000	1000	50
1351880519587	1.9511	5.5446	200000	1000	50
1351880520348	2.0613	6.9938	200000	1000	50
1351880521031	2.2074	6.3241	200000	1000	50
1351880521763	2.1285	6.1294	200000	1000	50
1351880522480	2.1148	6.1215	200000	1000	50
1351880523167	2.0792	6.1276	200000	1000	50
1351880523886	1.8817	6.4099	200000	1000	50
1351880524580	1.9410	3.6874	200000	1000	50
1351880525247	2.1403	6.3175	200000	1000	50
1351880526016	1.9735	6.3305	200000	1000	50
1351880526769	1.9364	5.4653	200000	1000	50
1351880527530	2.1235	4.2827	200000	1200	50
1351880528325	2.3343	4.3717	200000	1200	50
1351880529194	2.1284	3.3048	200000	1200	50
1351880530056	2.1662	6.4821	200000	1200	50
1351880530956	1.7578	3.3752	200000	1200	50
1351880531818	2.2835	3.0947	200000	1200	50
1351880532705	2.0983	3.5556	200000	1200	50
1351880533572	2.1449	2.5629	200000	1200	50
1351880534403	1.9794	5.7980	200000	1200	50
1351880535247	2.0803	2.1986	200000	1200	50
1351880536066	2.3500	3.8667	200000	1200	50
1351880536874	2.0142	3.8700	200000	1200	50
1351880537692	2.2802	6.6869	200000	1200	50
1351880538506	2.0690	6.0763	200000	1200	50
1351880539405	1.9109	6.6830	200000	1200	50
1351880540221	2.2762	1.9843	200000	1200	50
1351880541043	1.8388	3.9105	200000	1200	50
1351880541850	2.0510	4.3698	200000	1200	50
1351880542785	1.8154	1.7929	200000	1200	50
1351880543591	2.3423	6.8683	200000	1200	50
1351880544433	2.4871	2.0308	200000	1200	50
1351880545176	2.2631	2.3419	200000	1200	50
1351880546002	2.2781	2.1819	200000	1200	50
1351880546904	2.4295	1.9833	200000	1200	50
1351880547683	2.3329	3.4761	200000	1200	50
1351880548487	2.1940	4.2563	200000	1200	50
1351880549307	2.2013	3.8713	200000	1200	50
1351880550163	2.1867	6.8459	200000	1200	50
1351880550980	2.2354	5.8576	200000	1200	50
1351880551763	2.2602	2.0767	200000	1200	50
1351880552574	2.3947	3.8486	200000	1200	50
1351880553407	2.4442	6.6573	200000	1200	50
1351880554234	1.9693	3.7070	200000	1200	50
1351880555130	2.2775	2.2924	200000	1200	50
1351880556367	2.3791	1.8986	200000	1200	50
1351880557182	2.4765	3.6634	200000	1200	50
1351880558044	2.1564	3.8682	200000	1200	50
1351880558823	2.1517	5.9120	200000	1200	50
1351880559553	2.3795	3.9635	200000	1200	50
1351880560344	2.2978	7.5016	200000	1200	50
1351880561170	2.4190	4.4630	200000	1200	50
1351880561952	2.1858	3.8725	200000	1200	50
1351880562673	2.5924	7.1857	200000	1200	50
1351880563467	2.5069	6.6831	200000	1200	50
1351880564225	2.3670	4.5705	200000	1200	50
1351880564987	2.3666	7.4970	200000	1200	50
1351880565775	1.7681	3.9127	200000	1200	50
1351880566512	2.5562	6.9840	200000	1200	50
1351880567291	2.4020	7.4076	200000	1200	50
1351880568076	2.4094	4.2091	200000	1200	50
1351880568930	1.6229	2.0165	200000	1200	50
1351880569657	2.3319	4.6110	200000	1200	50
1351880570586	2.3392	4.5487	200000	1200	50
1351880571356	2.0467	2.8958	200000	1200	50
1351880572094	2.3049	4.2086	200000	1200	50
1351880572937	1.9091	3.7207	200000	1200	50
1351880573774	2.1499	6.8668	200000	1200	50
1351880574627	2.2835	3.3466	200000	1200	50
1351880575404	2.0905	3.7717	200000	1200	50
1351880576190	2.3198	4.5676	200000	1200	50
1351880576970	2.3332	3.9270	200000	1200	50
1351880577781	2.1313	2.6348	200000	1200	50
1351880578538	2.1797	6.6508	200000	1200	50
1351880579315	2.4549	1.8738	200000	1200	50
1351880580205	2.3567	2.8652	200000	1200	50
1351880581096	2.0170	3.8703	200000	1200	50
1351880581912	2.1549	3.6065	200000	1200	50
1351880582707	2.1161	4.3187	200000	1200	50
1351880583500	2.4009	3.9303	200000	1200	50
1351880584367	2.0636	3.5325	200000	1200	50
1351880585107	2.3243	7.1641	200000	1200	50
1351880585871	2.1582	5.8675	200000	1200	50
1351880586713	2.2502	1.9340	200000	1200	50
1351880587543	2.2159	2.6268	200000	1200	50
1351880588449	1.9999	3.7775	200000	1200	50
1351880589297	2.3188	2.8698	200000	1200	50
1351880590085	2.1324	2.7032	200000	1200	50
1351880590917	2.1316	2.2113	200000	1200	50
1351880591733	2.1481	6.8666	200000	1200	50
1351880592565	2.3882	3.9320	200000	1200	50
1351880593305	2.4703	3.9622	200000	1200	50
1351880594198	1.7332	5.7182	200000	1200	50
1351880594993	2.5226	3.8088	200000	1200	50
1351880595836	2.6122	2.0594	200000	1200	50
1351880596673	2.4672	4.0343	200000	1200	50
1351880597430	2.4419	3.9330	200000	1200	50
1351880598189	2.3336	3.8700	200000	1200	50
1351880599004	2.1873	2.2525	200000	1200	50
1351880599795	2.2441	4.2070	200000	1200	50
1351880600532	2.4039	3.7761	200000	1200	50
1351880601334	2.1851	3.7760	200000	1200	50
1351880602130	2.2200	2.3977	200000	1200	50
1351880602956	2.4579	3.8390	200000	1200	50
1351880603794	2.2841	2.6169	200000	1200	50
1351880604522	1.8088	4.2078	200000	1200	50
1351880605275	2.3440	2.8496	200000	1200	50
1351880606108	2.3500	3.9328	200000	1200	50
1351880607021	2.2103	2.1510	200000	1200	50
1351880607813	2.5133	4.2032	200000	1200	50
1351880608576	2.1864	2.1801	200000	1200	50
1351880609322	2.0974	2.4003	200000	1200	50
1351880610115	2.4804	4.2130	200000	1200	50
1351880610887	2.1602	4.3548	200000	1200	50
1351880611674	2.2958	4.5743	200000	1200	50
1351880612444	2.2094	4.1976	200000	1200	50
1351880613183	2.3069	4.2061	200000	1200	50
1351880613943	2.2802	2.3982	200000	1200	50
1351880614781	2.2586	3.5802	200000	1200	50
1351880615641	2.1782	3.3908	200000	1200	50
1351880616450	2.1127	3.9090	200000	1200	50
1351880617210	2.0401	4.3195	200000	1200	50
1351880618046	2.3274	6.6619	200000	1200	50
1351880618874	2.3698	3.8663	200000	1200	50
1351880619674	2.1081	2.9813	200000	1200	50
1351880620427	2.3274	7.3558	200000	1200	50
1351880621176	2.2063	3.7760	200000	1200	50
1351880621978	2.3325	6.6609	200000	1200	50
1351880622833	2.2838	2.4487	200000	1200	50
1351880623690	2.3056	4.0995	200000	1200	50
1351880624417	2.3264	4.3302	200000	1200	50
1351880625162	2.2788	4.2142	200000	1200	50
1351880625971	1.9988	4.2822	200000	1200	50
1351880626722	2.3123	6.9682	200000	1200	50
1351880627554	2.3631	2.6555	200000	1200	50
1351880628355	2.0833	4.3891	200000	1200	50
1351880629166	2.0647	3.9320	200000	1200	50
1351880630068	2.1977	1.6541	200000	1200	50
1351880631023	2.2469	2.4209	200000	1200	50
1351880631900	1.9189	3.6131	200000	1200	50
1351880632634	2.3652	3.2114	200000	1200	50
1351880633396	2.2901	7.4687	200000	1200	50
1351880634203	2.2393	3.8084	200000	1200	50
1351880635579	2.1112	2.7452	200000	1200	50
1351880636531	1.9359	1.8605	200000	1200	50
1351880637688	1.9955	3.3771	200000	1200	50
1351880638608	2.5117	1.8454	200000	1200	50
1351880639426	2.4824	2.5594	200000	1200	50
1351880640372	1.5400	3.1985	200000	1200	50
1351880641377	1.9676	2.3289	200000	1200	50
1351880642154	2.2818	3.8700	200000	1200	50
1351880642964	2.1118	3.8383	200000	1200	50
1351880643826	2.1405	1.9824	200000	1200	50
1351880644698	2.0877	6.7582	200000	1200	50
1351880645540	2.4446	6.4844	200000	1200	50
1351880646393	1.9454	3.5458	200000	1200	50
1351880647359	1.9142	2.5606	200000	1200	50
1351880648271	1.9261	4.3522	200000	1200	50
1351880649057	2.4317	3.9274	200000	1200	50
1351880649851	2.3914	2.0425	200000	1200	50
1351880650608	2.2437	4.0945	200000	1200	50
1351880651554	2.0866	5.0662	200000	1200	50
1351880652488	1.9006	2.4407	200000	1200	50
1351880653317	2.4002	7.8067	200000	1200	50
1351880654351	2.4013	3.6090	200000	1200	50
1351880655080	2.3755	3.2898	200000	1200	50
1351880655912	2.1641	5.0181	200000	1200	50
1351880656696	2.2134	5.7892	200000	1200	50
1351880657531	2.1749	6.6264	200000	1200	50
1351880658396	2.4205	2.5344	200000	1200	50
1351880659162	2.1461	6.5756	200000	1200	50
1351880659982	1.6534	3.9418	200000	1200	50
1351880661130	1.6590	3.1833	200000	1200	50
1351880662093	1.8358	1.8312	200000	1200	50
1351880663043	1.8878	2.7408	200000	1200	50
1351880663865	1.9827	2.0544	200000	1200	50
1351880664705	1.7894	3.5015	200000	1200	50
1351880665544	1.9010	7.1696	200000	1200	50
1351880666570	1.8555	5.5314	200000	1200	50
1351880667828	1.3952	2.6479	200000	1200	50
1351880668804	1.9578	3.6235	200000	1200	50
1351880669788	1.7890	3.8383	200000	1200	50
1351880671078	1.9402	0.9161	200000	1200	50
1351880671912	2.0930	2.2522	200000	1200	50
1351880672782	1.9842	4.1117	200000	1200	50
1351880673551	2.1949	2.2520	200000	1200	50
1351880674372	1.7596	3.8662	200000	1200	50
1351880675183	2.1064	7.1867	200000	1200	50
1351880675957	2.1778	3.0658	200000	1200	50
1351880676747	2.2981	2.8019	200000	1200	50
1351880677506	2.1062	4.5708	200000	1200	50
1351880678221	1.9720	3.9992	200000	1200	50
1351880679010	2.4687	4.2983	200000	1200	50
1351880679829	2.2128	7.0587	200000	1200	50
1351880680797	1.5367	6.6538	200000	1200	50
