Time	Uplink_Cap(Mbps)	Down_Cap(Mbps)	Gap_Size(ms)	Pkt_Size(B)	Train_Len
1351881175405	1.3717	2.2691	200000	500	50
1351881176037	1.8558	2.9450	200000	500	50
1351881176624	1.3705	3.4464	200000	500	50
1351881177188	1.5780	3.1735	200000	500	50
1351881177735	2.3299	3.4457	200000	500	50
1351881178306	1.6306	3.4486	200000	500	50
1351881178859	2.0431	3.3302	200000	500	50
1351881179407	2.2812	2.9369	200000	500	50
1351881179996	1.5784	3.1719	200000	500	50
1351881180582	1.5252	3.1725	200000	500	50
1351881181402	1.7063	5.4695	200000	500	100
1351881182247	1.8436	2.1920	200000	500	100
1351881183080	1.8739	4.7974	200000	500	100
1351881183933	1.6844	2.3739	200000	500	100
1351881184752	1.6173	2.2538	200000	500	100
1351881185589	1.7692	2.1978	200000	500	100
1351881186433	1.3580	2.3757	200000	500	100
1351881187238	1.7234	3.1657	200000	500	100
1351881188095	1.8259	2.8394	200000	500	100
1351881188914	1.9033	5.1271	200000	500	100
1351881189758	1.8572	2.1676	200000	500	100
1351881190610	1.7037	3.1769	200000	500	100
1351881191408	1.7749	5.2516	200000	500	100
1351881192244	1.8836	5.3184	200000	500	100
1351881193103	1.6781	2.4088	200000	500	100
1351881193921	1.7747	4.9597	200000	500	100
1351881194735	1.7387	5.2528	200000	500	100
1351881195558	1.8983	5.2327	200000	500	100
1351881196445	1.7211	4.8105	200000	500	100
1351881197247	1.7141	5.2663	200000	500	100
1351881198041	1.7827	2.5713	200000	500	100
1351881198842	1.7265	3.0053	200000	500	100
1351881199647	1.9038	5.1167	200000	500	100
1351881200470	1.6306	3.0359	200000	500	100
1351881201255	1.9119	5.3264	200000	500	100
1351881202025	1.9675	4.6950	200000	500	100
1351881202823	1.8809	5.3022	200000	500	100
1351881204014	0.7017	2.1968	200000	500	100
1351881204843	1.7268	2.5399	200000	500	100
1351881205792	1.6999	2.0187	200000	500	100
1351881206679	1.7663	2.6272	200000	500	100
1351881207509	1.7218	2.8168	200000	500	100
1351881208346	1.5906	2.1822	200000	500	100
1351881209271	1.6432	2.7443	200000	500	100
1351881210091	1.5794	5.2481	200000	500	100
1351881210857	1.8611	5.7047	200000	500	100
1351881211657	1.7088	4.7830	200000	500	100
1351881212483	1.6361	5.4520	200000	500	100
1351881213399	1.3580	2.5636	200000	500	100
1351881214227	1.6951	2.5387	200000	500	100
1351881215042	1.7981	5.3295	200000	500	100
1351881215873	1.7461	2.1238	200000	500	100
1351881216665	1.8271	2.6495	200000	500	100
1351881217541	1.3752	2.1209	200000	500	100
1351881218346	2.0030	2.2421	200000	500	100
1351881219174	1.7207	4.8721	200000	500	100
1351881220015	1.5823	2.3316	200000	500	100
1351881220830	1.7359	2.2089	200000	500	100
1351881221634	1.7245	5.7057	200000	500	100
1351881222443	1.7343	2.4914	200000	500	100
1351881223218	1.8228	2.5969	200000	500	100
1351881223984	1.8906	4.7411	200000	500	100
1351881224755	1.8490	2.4840	200000	500	100
1351881225511	1.8412	5.6809	200000	500	100
1351881226302	1.7839	5.4668	200000	500	100
1351881227114	1.7268	5.2552	200000	500	100
1351881227932	1.8018	4.7508	200000	500	100
1351881228773	1.7498	2.3951	200000	500	100
1351881229595	1.6584	2.3236	200000	500	100
1351881230472	1.6310	2.6399	200000	500	100
1351881231284	1.7090	2.1915	200000	500	100
1351881232067	1.7291	5.2450	200000	500	100
1351881232901	1.6199	3.0574	200000	500	100
1351881233717	1.7229	2.3383	200000	500	100
1351881234549	1.8233	2.2596	200000	500	100
1351881235357	1.7562	2.8979	200000	500	100
1351881236171	1.6990	5.8003	200000	500	100
1351881237016	1.6105	4.6319	200000	500	100
1351881237818	1.7204	4.7448	200000	500	100
1351881238606	1.7503	5.1091	200000	500	100
1351881239432	1.9370	4.7714	200000	500	100
1351881240321	1.7656	4.6438	200000	500	100
1351881241113	1.8271	2.4091	200000	500	100
1351881241953	1.7609	4.4943	200000	500	100
1351881242766	1.7048	2.0941	200000	500	100
1351881243590	1.7019	3.2466	200000	500	100
1351881244520	1.6732	2.3582	200000	500	100
1351881245408	1.6762	2.1724	200000	500	100
1351881246317	1.3578	3.1144	200000	500	100
1351881247150	1.6749	5.1188	200000	500	100
1351881247947	1.9163	2.4082	200000	500	100
1351881248790	1.7844	4.4873	200000	500	100
1351881249652	1.7121	2.1438	200000	500	100
1351881250504	1.6561	5.4693	200000	500	100
1351881251452	1.5509	2.3876	200000	500	100
1351881252217	2.0558	5.6997	200000	500	100
1351881252992	1.8723	5.1054	200000	500	100
1351881253738	1.9270	2.5711	200000	500	100
1351881254537	1.7309	4.8653	200000	500	100
1351881255328	1.7880	2.4085	200000	500	100
1351881256175	1.8340	2.3066	200000	500	100
1351881256987	1.8198	2.4097	200000	500	100
1351881257804	1.7814	2.3042	200000	500	100
1351881258580	1.8328	2.5626	200000	500	100
1351881259376	1.8477	4.8092	200000	500	100
1351881260194	1.6569	5.1187	200000	500	100
1351881260940	1.7878	5.8210	200000	500	100
1351881261718	1.8307	2.4080	200000	500	100
1351881262455	1.9821	5.1039	200000	500	100
1351881263221	1.9172	5.4578	200000	500	100
1351881263969	1.8983	5.4561	200000	500	100
1351881264765	1.9702	4.9239	200000	500	100
1351881265545	1.8173	2.4105	200000	500	100
1351881266391	1.3504	5.7033	200000	500	100
1351881267163	1.9069	2.6503	200000	500	100
1351881268013	1.7222	2.2355	200000	500	100
1351881268789	1.9590	4.6304	200000	500	100
1351881269633	1.8060	4.2467	200000	500	100
1351881270444	1.7759	5.6982	200000	500	100
1351881271345	1.7043	2.8530	200000	500	100
1351881272144	1.9058	2.1925	200000	500	100
1351881272905	1.9038	4.3860	200000	500	100
1351881273708	1.6715	4.8213	200000	500	100
1351881274518	1.9661	2.6587	200000	500	100
1351881275325	1.8451	5.2443	200000	500	100
1351881276172	1.6807	3.5471	200000	500	100
1351881276987	1.8611	2.7926	200000	500	100
1351881277821	1.7625	2.1977	200000	500	100
1351881278705	1.8040	4.3763	200000	500	100
1351881279532	2.0538	2.1905	200000	500	100
1351881280358	1.6580	2.0418	200000	500	100
1351881281234	1.7421	5.1051	200000	500	100
1351881282008	1.8939	5.7014	200000	500	100
1351881282825	1.8475	2.3666	200000	500	100
1351881283634	1.7323	3.4844	200000	500	100
1351881284494	1.7716	4.3974	200000	500	100
1351881285284	1.7919	5.1191	200000	500	100
1351881286070	1.7863	5.3878	200000	500	100
1351881286912	1.6595	2.9471	200000	500	100
1351881287786	1.6064	2.2118	200000	500	100
1351881288642	1.7238	4.3783	200000	500	100
1351881289525	1.7674	2.8910	200000	500	100
1351881290361	1.7396	4.9343	200000	500	100
1351881291123	2.0430	5.6851	200000	500	100
1351881292003	1.7880	2.5623	200000	500	100
1351881292813	1.8488	5.4673	200000	500	100
1351881293659	1.8423	2.2999	200000	500	100
1351881294424	1.9631	2.7020	200000	500	100
1351881295199	1.8200	2.5240	200000	500	100
1351881295980	1.9605	3.3976	200000	500	100
1351881296826	1.8105	4.6440	200000	500	100
1351881297594	1.9236	5.4659	200000	500	100
1351881298402	1.9488	4.8065	200000	500	100
1351881299205	1.8233	4.9250	200000	500	100
1351881300114	1.8243	4.8012	200000	500	100
1351881301022	1.6326	2.4723	200000	500	100
1351881301992	1.2479	2.0685	200000	500	100
1351881302801	1.8822	2.2326	200000	500	100
1351881303703	1.7161	4.8042	200000	500	100
1351881304615	1.6555	1.6436	200000	500	100
1351881305424	1.7408	2.9612	200000	500	100
1351881306298	1.6749	4.8056	200000	500	100
1351881307195	1.7773	4.4332	200000	500	100
1351881308133	1.5778	4.1624	200000	500	100
1351881309033	1.6807	4.2916	200000	500	100
1351881310012	1.4825	4.2919	200000	500	100
1351881310837	1.8060	2.3877	200000	500	100
1351881311675	1.7597	3.2865	200000	500	100
1351881312450	1.8052	3.3965	200000	500	100
1351881313261	1.7275	2.2346	200000	500	100
1351881314049	1.9149	5.3108	200000	500	100
1351881314896	1.8433	5.0010	200000	500	100
1351881315672	1.9197	5.3161	200000	500	100
1351881316500	1.7623	5.3034	200000	500	100
1351881317311	1.8467	4.6406	200000	500	100
1351881318127	1.7666	4.3705	200000	500	100
1351881318942	1.9500	5.2300	200000	500	100
1351881319752	1.9339	5.4565	200000	500	100
1351881320603	1.6457	2.2998	200000	500	100
1351881321386	1.9113	5.7159	200000	500	100
1351881322206	1.8635	4.8017	200000	500	100
1351881323060	1.9180	2.2951	200000	500	100
1351881323852	2.0426	5.6132	200000	500	100
1351881324753	1.7417	1.8819	200000	500	100
1351881325610	1.8532	4.8052	200000	500	100
1351881326467	1.7649	4.8085	200000	500	100
1351881327294	1.9290	5.7097	200000	500	100
1351881328219	1.6809	2.7652	200000	500	100
1351881329077	1.7456	2.2984	200000	500	100
1351881329964	1.4926	4.7895	200000	500	100
1351881330802	1.8731	2.2095	200000	500	100
1351881331618	1.7153	4.7828	200000	500	100
1351881332402	1.8648	5.2455	200000	500	100
1351881333285	1.6332	5.0949	200000	500	100
1351881334147	1.8739	4.8889	200000	500	100
1351881334941	1.7459	4.7594	200000	500	100
1351881335775	1.8070	2.3456	200000	500	100
1351881336657	1.6696	4.8105	200000	500	100
1351881337483	1.8180	5.3370	200000	500	100
1351881338281	1.9978	2.1395	200000	500	100
1351881339129	1.9333	2.2455	200000	500	100
1351881339921	1.8238	5.3060	200000	500	100
1351881340831	1.6168	2.3555	200000	500	100
1351881341704	1.7798	4.7406	200000	500	100
1351881342568	1.6363	2.1744	200000	500	100
1351881343381	1.9013	2.3669	200000	500	100
1351881344145	1.9672	5.2373	200000	500	100
1351881344932	1.8532	2.5630	200000	500	100
1351881345764	1.7288	4.7549	200000	500	100
1351881346585	1.6515	5.3125	200000	500	100
1351881347872	2.1299	2.9535	200000	500	250
1351881349167	2.0965	2.7968	200000	500	250
1351881350446	2.2186	2.4587	200000	500	250
1351881351703	2.1575	3.3990	200000	500	250
1351881353017	2.1413	3.2791	200000	500	250
1351881354368	2.0537	2.4024	200000	500	250
1351881355733	2.0426	2.7818	200000	500	250
1351881357038	2.2548	2.3942	200000	500	250
1351881358286	2.4579	2.3999	200000	500	250
1351881359515	2.4876	2.7162	200000	500	250
1351881360743	2.2780	3.4149	200000	500	250
1351881361987	2.1881	3.4374	200000	500	250
1351881363234	2.4999	2.8029	200000	500	250
1351881364507	2.3668	2.4174	200000	500	250
1351881365838	2.3687	2.7280	200000	500	250
1351881367130	2.3735	2.8004	200000	500	250
1351881368406	2.3492	2.8935	200000	500	250
1351881369651	2.2004	2.3977	200000	500	250
1351881370988	2.3021	2.6806	200000	500	250
1351881372241	2.4121	2.5306	200000	500	250
1351881373493	2.6322	2.8222	200000	500	250
1351881374701	2.3197	2.5626	200000	500	250
1351881376097	2.1394	2.7204	200000	500	250
1351881377507	2.1012	2.7944	200000	500	250
1351881378754	2.2534	2.8318	200000	500	250
1351881379979	2.1997	3.3925	200000	500	250
1351881381272	2.2816	2.5400	200000	500	250
1351881382669	2.2735	2.9030	200000	500	250
1351881384025	2.3295	2.2639	200000	500	250
1351881385346	2.3273	1.9043	200000	500	250
1351881386652	2.3731	2.4189	200000	500	250
1351881387923	2.3631	3.3456	200000	500	250
1351881389370	2.1792	2.4021	200000	500	250
1351881390639	2.2072	2.9310	200000	500	250
1351881392039	2.5424	2.7757	200000	500	250
1351881393300	2.2695	2.3786	200000	500	250
1351881394583	2.4634	2.6496	200000	500	250
1351881395961	2.3075	2.8803	200000	500	250
1351881397312	2.3524	2.1469	200000	500	250
1351881398789	2.4917	2.2087	200000	500	250
1351881400207	2.3757	2.3143	200000	500	250
1351881401484	2.2434	2.4500	200000	500	250
1351881402764	2.3232	3.3203	200000	500	250
1351881404128	2.3184	2.4537	200000	500	250
1351881405472	2.3423	2.5370	200000	500	250
1351881406838	2.1961	2.3522	200000	500	250
1351881408243	2.4813	2.3254	200000	500	250
1351881409550	2.3086	3.1099	200000	500	250
1351881410857	2.3603	2.9353	200000	500	250
1351881412127	2.1008	2.9560	200000	500	250
1351881413615	2.3806	1.9755	200000	500	250
1351881414965	2.3546	2.1363	200000	500	250
1351881416274	2.4012	2.1997	200000	500	250
1351881417495	2.0406	3.4031	200000	500	250
1351881418755	2.4872	2.8577	200000	500	250
1351881420094	2.4063	2.3057	200000	500	250
1351881421451	2.2728	2.8540	200000	500	250
1351881422762	2.4986	2.4242	200000	500	250
1351881424103	2.2674	2.7092	200000	500	250
1351881425310	2.4380	2.5327	200000	500	250
1351881426480	2.7794	3.4479	200000	500	250
1351881427823	2.2786	1.9564	200000	500	250
1351881429177	2.4724	2.4541	200000	500	250
1351881430379	2.6732	2.4210	200000	500	250
1351881431541	2.4300	3.3534	200000	500	250
1351881432971	2.5845	1.7523	200000	500	250
1351881434806	1.2746	2.5788	200000	500	250
1351881436307	2.3064	2.6024	200000	500	250
1351881437973	1.4252	2.8185	200000	500	250
1351881439338	1.8504	2.9950	200000	500	250
1351881440681	1.9724	3.2976	200000	500	250
1351881442083	2.0371	2.5223	200000	500	250
1351881443618	1.6497	2.1444	200000	500	250
1351881445183	1.5878	2.8266	200000	500	250
1351881446614	1.9414	3.0573	200000	500	250
1351881448007	1.7914	2.9976	200000	500	250
1351881449375	2.3067	2.4121	200000	500	250
1351881450649	2.1226	3.1423	200000	500	250
1351881451968	2.2193	2.3926	200000	500	250
1351881453306	2.1767	3.0705	200000	500	250
1351881454626	2.3531	2.5831	200000	500	250
1351881455939	2.3714	2.6650	200000	500	250
1351881457295	2.1827	3.1722	200000	500	250
1351881458621	2.2554	3.0760	200000	500	250
1351881459966	2.2843	2.4994	200000	500	250
1351881461307	2.1521	2.7686	200000	500	250
1351881462635	2.2160	3.2596	200000	500	250
1351881463965	2.3160	2.5278	200000	500	250
1351881465404	2.3280	2.6616	200000	500	250
1351881466751	2.2062	2.6755	200000	500	250
1351881468073	2.5461	3.1528	200000	500	250
1351881469394	2.0775	2.6717	200000	500	250
1351881470744	1.9577	2.6984	200000	500	250
1351881472195	1.8762	2.9880	200000	500	250
1351881473650	1.8081	2.4503	200000	500	250
1351881475019	2.3179	2.4399	200000	500	250
1351881476285	2.2296	3.2291	200000	500	250
1351881477733	2.2095	2.4273	200000	500	250
1351881478984	2.5018	3.2101	200000	500	250
1351881480305	2.3620	2.9078	200000	500	250
1351881481677	2.2355	2.5931	200000	500	250
1351881482886	2.3343	3.4844	200000	500	250
1351881484132	2.5207	2.7017	200000	500	250
1351881485391	2.3987	3.3934	200000	500	250
1351881486615	2.5583	2.9845	200000	500	250
1351881488256	1.3870	2.6407	200000	500	250
1351881489658	2.0438	2.5659	200000	500	250
1351881491081	1.8872	2.6031	200000	500	250
1351881492478	2.1465	2.1418	200000	500	250
1351881493879	1.9947	2.3704	200000	500	250
1351881495595	1.9971	2.7454	200000	500	250
1351881496962	2.1639	3.0212	200000	500	250
1351881498263	2.4020	2.4949	200000	500	250
1351881499658	2.2472	1.9329	200000	500	250
1351881500996	2.3008	2.9001	200000	500	250
1351881502388	2.1505	2.9591	200000	500	250
1351881503684	2.3206	2.9240	200000	500	250
1351881505014	2.2796	3.1975	200000	500	250
1351881506265	2.2854	3.2111	200000	500	250
1351881507523	2.2999	3.3155	200000	500	250
1351881508810	2.4887	3.0384	200000	500	250
1351881510155	1.9202	2.3987	200000	500	250
1351881511383	2.6207	3.2045	200000	500	250
1351881512590	2.4757	3.1536	200000	500	250
1351881514122	2.4594	1.6120	200000	500	250
1351881515479	2.1671	2.4569	200000	500	250
1351881516795	2.3714	2.6953	200000	500	250
1351881518220	1.8440	2.1506	200000	500	250
1351881519594	2.2053	2.5261	200000	500	250
1351881520984	2.2732	2.3521	200000	500	250
1351881522286	2.2531	2.2678	200000	500	250
1351881523663	2.4241	2.6747	200000	500	250
1351881525001	2.0908	2.2886	200000	500	250
1351881526328	2.2971	3.0123	200000	500	250
1351881527629	2.2510	2.4341	200000	500	250
1351881528986	2.1938	2.3043	200000	500	250
1351881530252	2.3130	2.4911	200000	500	250
1351881531472	2.2545	3.0996	200000	500	250
1351881532704	2.3847	3.2695	200000	500	250
1351881533972	2.3112	3.3131	200000	500	250
1351881535314	2.2928	2.8276	200000	500	250
1351881536540	2.5623	2.8404	200000	500	250
1351881537796	2.3728	2.8273	200000	500	250
1351881539013	2.3351	2.4047	200000	500	250
1351881540345	2.1986	2.7118	200000	500	250
1351881541572	2.5641	2.1775	200000	500	250
1351881542833	2.3421	2.4269	200000	500	250
1351881544104	2.5398	3.0958	200000	500	250
1351881545334	2.2800	2.8787	200000	500	250
1351881546650	2.2111	3.2134	200000	500	250
1351881547961	2.3132	2.9356	200000	500	250
1351881549382	2.1639	3.0005	200000	500	250
1351881550695	2.1510	3.3660	200000	500	250
1351881551975	2.4969	3.1553	200000	500	250
1351881553265	2.1963	2.8544	200000	500	250
1351881554617	2.0542	3.1072	200000	500	250
1351881555880	2.3247	3.4893	200000	500	250
1351881557199	1.9054	3.1174	200000	500	250
1351881558442	2.3835	2.9085	200000	500	250
1351881559694	2.4374	2.6373	200000	500	250
1351881561117	2.2470	1.9226	200000	500	250
1351881562351	2.3301	2.5727	200000	500	250
1351881563664	2.2770	3.0471	200000	500	250
1351881564938	2.3865	2.1749	200000	500	250
1351881566243	2.3286	3.2043	200000	500	250
1351881567560	2.2549	3.3662	200000	500	250
1351881568841	2.3179	3.3696	200000	500	250
1351881570126	2.3733	2.0581	200000	500	250
1351881571384	2.3158	2.4569	200000	500	250
1351881572622	2.3398	2.8074	200000	500	250
1351881573937	2.2929	3.0606	200000	500	250
1351881575410	1.9779	2.8003	200000	500	250
1351881576837	2.0376	2.6163	200000	500	250
1351881578247	1.9040	2.1545	200000	500	250
1351881579617	2.0799	2.5149	200000	500	250
1351881580895	2.5597	2.6030	200000	500	250
1351881582095	2.5701	3.6524	200000	500	250
1351881583248	2.4577	3.4009	200000	500	250
1351881584571	2.2389	2.7751	200000	500	250
1351881585810	2.4955	3.4271	200000	500	250
1351881587094	2.3514	3.3901	200000	500	250
1351881588310	2.5172	2.2845	200000	500	250
1351881589655	2.3605	3.0139	200000	500	250
1351881591034	2.4440	2.3493	200000	500	250
1351881592401	2.2273	2.2717	200000	500	250
1351881593828	2.3898	2.5293	200000	500	250
1351881595306	2.0993	2.8299	200000	500	250
1351881596609	2.4434	3.1753	200000	500	250
1351881597958	2.3354	2.9131	200000	500	250
1351881599318	2.2207	2.5183	200000	500	250
1351881600609	2.5995	2.4267	200000	500	250
1351881601984	2.3083	2.9991	200000	500	250
1351881603501	2.3756	1.8549	200000	500	250
1351881604757	2.2758	3.0277	200000	500	250
1351881606037	2.3222	3.2089	200000	500	250
1351881607434	2.3708	2.5859	200000	500	250
1351881608884	2.0373	2.4920	200000	500	250
1351881610201	2.2902	2.1922	200000	500	250
1351881611476	2.3420	2.6693	200000	500	250
1351881612728	2.3602	2.8012	200000	500	250
1351881614861	2.2516	2.3894	200000	500	500
1351881616688	3.2083	2.5577	200000	500	500
1351881618501	3.3203	2.8847	200000	500	500
1351881620379	3.0521	2.4947	200000	500	500
1351881622177	3.4316	2.4988	200000	500	500
1351881623925	3.3002	2.6066	200000	500	500
1351881625762	3.4864	2.4650	200000	500	500
1351881627578	3.3626	2.4287	200000	500	500
1351881629621	2.5520	2.5904	200000	500	500
1351881631377	3.4417	2.8204	200000	500	500
1351881633206	3.4656	2.4317	200000	500	500
1351881635059	3.2930	2.6057	200000	500	500
1351881636796	3.2252	2.7369	200000	500	500
1351881638594	3.4733	2.9010	200000	500	500
1351881640396	3.3719	2.7075	200000	500	500
1351881642297	3.5653	2.7319	200000	500	500
1351881644202	3.4925	2.2717	200000	500	500
1351881645942	3.5088	2.6980	200000	500	500
1351881647624	3.6175	2.8941	200000	500	500
1351881649358	3.7774	2.9462	200000	500	500
1351881651062	3.4524	2.9935	200000	500	500
1351881652803	3.4239	2.8542	200000	500	500
1351881654483	3.6458	2.7592	200000	500	500
1351881656346	3.5368	2.5431	200000	500	500
1351881658120	3.4953	2.5370	200000	500	500
1351881659911	3.4955	2.5669	200000	500	500
1351881662223	1.8451	2.5573	200000	500	500
1351881664228	2.4270	2.8840	200000	500	500
1351881666136	2.9016	2.6870	200000	500	500
1351881667951	3.0366	2.7297	200000	500	500
1351881669706	3.3567	2.6214	200000	500	500
1351881671679	2.6097	3.0354	200000	500	500
1351881673443	3.4173	2.9102	200000	500	500
1351881675137	3.4504	2.9641	200000	500	500
1351881676835	3.3044	3.4335	200000	500	500
1351881678689	3.2022	2.8285	200000	500	500
1351881680572	3.5717	2.7307	200000	500	500
1351881682418	3.2659	2.4014	200000	500	500
1351881684151	3.4237	2.7641	200000	500	500
1351881685889	3.7324	2.7678	200000	500	500
1351881687722	3.3588	2.5164	200000	500	500
1351881689681	2.7684	2.6159	200000	500	500
1351881691707	2.7317	2.4310	200000	500	500
1351881693679	2.7615	2.7117	200000	500	500
1351881695505	3.5657	2.5369	200000	500	500
1351881697347	3.2785	2.7263	200000	500	500
1351881699119	3.2542	2.8632	200000	500	500
1351881700984	2.9865	2.5480	200000	500	500
1351881702665	3.4497	3.1515	200000	500	500
1351881704374	3.5672	2.5922	200000	500	500
1351881706206	3.4189	2.5539	200000	500	500
1351881708113	3.3516	2.3961	200000	500	500
1351881709837	3.5832	3.0597	200000	500	500
1351881711542	3.4444	2.6838	200000	500	500
1351881713365	3.6898	2.3434	200000	500	500
1351881715289	3.3619	2.4166	200000	500	500
1351881717311	3.1446	2.5091	200000	500	500
1351881719051	3.5640	2.8920	200000	500	500
1351881720904	3.2744	2.6904	200000	500	500
1351881722898	2.9160	2.6038	200000	500	500
1351881724937	2.6351	2.5827	200000	500	500
1351881726843	2.8979	2.6768	200000	500	500
1351881728830	2.6571	2.7164	200000	500	500
1351881730694	2.9432	2.5649	200000	500	500
1351881732641	3.1256	2.3593	200000	500	500
1351881734427	3.2879	2.8196	200000	500	500
1351881736240	3.4027	2.6900	200000	500	500
1351881737981	3.5124	2.6500	200000	500	500
1351881739721	3.3832	2.7264	200000	500	500
1351881741363	3.7375	2.7963	200000	500	500
1351881743122	3.5936	2.7469	200000	500	500
1351881744992	3.0099	2.9720	200000	500	500
1351881746939	2.5940	2.6819	200000	500	500
1351881748837	3.1069	2.7267	200000	500	500
1351881750808	2.9580	2.3815	200000	500	500
1351881752677	3.0609	2.5512	200000	500	500
1351881754596	3.1248	2.3314	200000	500	500
1351881756400	3.4524	2.7033	200000	500	500
1351881758086	3.2643	3.1340	200000	500	500
1351881759870	3.2870	2.9571	200000	500	500
1351881761657	3.3775	2.6192	200000	500	500
1351881763562	3.2208	2.6222	200000	500	500
1351881765461	3.2251	2.5263	200000	500	500
1351881767384	2.5710	2.9136	200000	500	500
1351881769178	3.0257	2.8101	200000	500	500
1351881770902	3.3168	2.7837	200000	500	500
1351881772723	3.2189	2.8174	200000	500	500
1351881774426	3.5475	2.7864	200000	500	500
1351881776219	3.4639	2.6878	200000	500	500
1351881777965	3.3296	2.6869	200000	500	500
1351881779674	3.6764	2.8500	200000	500	500
1351881781516	2.8667	2.7810	200000	500	500
1351881783274	3.5550	2.4608	200000	500	500
1351881785029	3.1980	2.6926	200000	500	500
1351881786656	3.7557	3.0809	200000	500	500
1351881788309	3.5246	3.2372	200000	500	500
1351881790099	3.5120	2.5750	200000	500	500
1351881791870	3.4709	2.9151	200000	500	500
1351881793746	3.1865	2.7433	200000	500	500
1351881795528	3.2423	2.8533	200000	500	500
1351881797364	3.4770	2.4356	200000	500	500
1351881799008	3.6351	2.7732	200000	500	500
1351881800644	3.5869	3.1685	200000	500	500
1351881802369	3.3899	3.0415	200000	500	500
1351881804234	3.3098	2.7444	200000	500	500
1351881805866	3.4713	3.0888	200000	500	500
1351881807626	3.1084	3.0977	200000	500	500
1351881809397	3.4437	2.7863	200000	500	500
1351881811152	3.5146	2.5621	200000	500	500
1351881812868	3.6053	2.6312	200000	500	500
1351881814703	3.3705	2.6548	200000	500	500
1351881816349	3.6091	3.1974	200000	500	500
1351881818029	3.6446	3.1109	200000	500	500
1351881819727	3.4515	3.0039	200000	500	500
1351881821497	3.2235	2.7085	200000	500	500
1351881823292	3.3661	2.5558	200000	500	500
1351881825148	3.5723	2.5738	200000	500	500
1351881826843	3.8793	2.5980	200000	500	500
1351881828693	3.2161	2.5560	200000	500	500
1351881830588	3.3884	2.5411	200000	500	500
1351881832599	3.4196	2.3072	200000	500	500
1351881834540	3.4590	2.8150	200000	500	500
1351881836305	3.3678	2.6441	200000	500	500
1351881838123	3.4349	2.8169	200000	500	500
1351881839894	3.3088	2.8332	200000	500	500
1351881841808	2.8586	2.6173	200000	500	500
1351881843631	3.5610	2.5708	200000	500	500
1351881845530	3.2059	2.3870	200000	500	500
1351881847233	3.5366	3.0540	200000	500	500
1351881849021	3.4916	2.7208	200000	500	500
1351881850746	3.4621	2.5835	200000	500	500
1351881852576	3.2004	2.7935	200000	500	500
1351881854352	3.3801	2.8990	200000	500	500
1351881856199	3.3056	2.4752	200000	500	500
1351881857934	3.4602	3.0593	200000	500	500
1351881859600	3.5107	3.1524	200000	500	500
1351881861401	3.4768	2.4263	200000	500	500
1351881863264	3.5764	2.2523	200000	500	500
1351881865064	3.2880	2.5327	200000	500	500
1351881867024	2.7324	2.4935	200000	500	500
1351881868957	3.4519	2.3988	200000	500	500
1351881870756	3.4331	2.4205	200000	500	500
1351881872522	3.5122	2.5302	200000	500	500
1351881875087	1.8122	2.0899	200000	500	500
1351881877243	2.1630	2.8868	200000	500	500
1351881879161	2.8013	2.5030	200000	500	500
1351881881073	3.2278	2.3022	200000	500	500
1351881882957	3.1864	2.6533	200000	500	500
1351881884715	3.3405	2.6274	200000	500	500
1351881886569	2.9762	2.8094	200000	500	500
1351881888536	2.9278	2.5993	200000	500	500
1351881890280	3.6111	2.8547	200000	500	500
1351881891960	3.4536	2.9387	200000	500	500
1351881893826	3.0686	2.4225	200000	500	500
1351881895795	3.3932	2.7146	200000	500	500
1351881897645	3.2137	2.9339	200000	500	500
1351881899455	3.4186	2.9908	200000	500	500
1351881901237	3.0789	3.1713	200000	500	500
1351881903216	3.0740	2.8170	200000	500	500
1351881904781	3.6315	3.1987	200000	500	500
1351881906457	3.0937	3.5168	200000	500	500
1351881908212	3.4593	3.0464	200000	500	500
1351881909850	3.8283	3.1139	200000	500	500
1351881911458	3.6037	3.3293	200000	500	500
1351881913085	3.3500	3.6950	200000	500	500
1351881914721	3.5620	3.3869	200000	500	500
1351881916419	3.2646	3.2961	200000	500	500
1351881918235	3.2047	2.8066	200000	500	500
1351881920216	2.6239	2.8389	200000	500	500
1351881922084	3.1350	2.6792	200000	500	500
1351881923979	3.0338	2.8455	200000	500	500
1351881925826	3.0309	2.9639	200000	500	500
1351881927680	2.9916	3.0582	200000	500	500
1351881929567	3.1296	2.7477	200000	500	500
1351881931302	3.1605	3.0859	200000	500	500
1351881933202	2.8477	2.7169	200000	500	500
1351881935005	3.0732	3.2914	200000	500	500
1351881936612	3.6697	3.3342	200000	500	500
1351881938346	3.3315	2.7746	200000	500	500
1351881940192	2.9913	2.9213	200000	500	500
1351881942061	3.2165	2.4846	200000	500	500
1351881943870	3.1943	3.0170	200000	500	500
1351881945587	3.1811	3.1933	200000	500	500
1351881947271	3.3898	3.0143	200000	500	500
1351881948957	3.4439	2.7564	200000	500	500
1351881950673	3.1119	3.1986	200000	500	500
1351881952627	3.2544	2.1951	200000	500	500
1351881954204	3.4233	3.1566	200000	500	500
1351881955900	3.4300	2.9482	200000	500	500
1351881957604	3.2603	3.1305	200000	500	500
1351881959353	3.2935	3.0430	200000	500	500
1351881961173	2.5076	3.9338	200000	500	500
1351881962784	3.4959	3.3595	200000	500	500
1351881964559	2.7519	3.1085	200000	500	500
1351881966221	3.0987	3.2306	200000	500	500
1351881967886	3.0484	3.1854	200000	500	500
