Time	UpLink(kbps)	Downlink(kbps)	Payload(Bytes)	SampleTime(ms)	DurationTime(ms)	UploadData(MB)	DownloadData(MB)	Network_Type	LTE_SS	LTE_RSRP(W)	LTE_RSRQ	LTE_SNR(dB)
1354017357447	4617.60	10840.90	1300	1600	16000	9.102	28.344	13	19	-108	14	2
1354017397677	4586.40	10536.60	1300	1600	16000	8.488	28.326	13	19	-108	14	2
1354017437403	3849.55	11024.32	1300	1600	16000	8.276	28.584	13	19	-108	14	2
1354017475902	5387.20	10744.50	1300	1600	16000	9.526	27.843	13	19	-108	14	2
1354017515728	4697.11	10912.27	1300	1600	16000	8.987	28.299	13	19	-108	14	2
1354017555267	4898.40	11048.71	1300	1600	16000	9.805	28.750	13	19	-108	14	2
1354017596045	3414.93	10881.00	1300	1600	16000	6.635	28.872	13	19	-108	14	2
1354017637925	2629.71	10647.00	1300	1600	16000	5.446	28.743	13	19	-108	14	2
1354017677408	4760.82	10710.80	1300	1600	16000	9.202	28.217	13	19	-108	14	2
1354017717608	4716.88	10270.00	1300	1600	16000	9.688	27.037	13	19	-108	14	2
1354017757431	5083.06	9739.80	1300	1600	16000	10.171	25.294	13	19	-108	14	2
1354017796615	4807.59	9658.20	1300	1600	16000	9.384	25.138	13	19	-108	14	2
1354017837618	3573.71	10614.37	1300	1600	16000	7.547	28.572	13	19	-108	14	2
1354017877587	5080.52	10747.04	1300	1600	16000	10.103	28.515	13	19	-108	14	2
1354017918983	2935.06	10536.41	1300	1600	16000	6.804	27.900	13	19	-108	14	2
1354017958764	2324.95	10218.62	1300	1600	16000	5.027	27.134	13	19	-108	14	2
1354017998569	4051.95	10695.48	1300	1600	16000	8.187	27.461	13	19	-108	14	2
1354018038861	3546.16	10731.29	1300	1600	16000	6.742	28.188	13	19	-108	14	2
1354018078772	4856.80	10653.42	1300	1600	16000	9.502	27.687	13	19	-108	14	2
1354018119110	4128.80	10517.00	1300	1600	16000	8.500	27.431	13	19	-108	14	2
1354018158960	4546.11	9754.88	1300	1600	16000	9.104	26.177	13	19	-108	14	2
1354018199374	4804.40	10341.75	1357	1600	16000	9.344	27.436	13	19	-108	14	2
1354018240161	1982.68	10608.00	1357	1600	16000	4.576	28.086	13	19	-108	14	2
1354018280543	4343.46	10542.64	1357	1600	16000	8.043	28.138	13	19	-108	14	2
1354018321124	4598.35	9952.90	1357	1600	16000	8.352	26.921	13	19	-108	14	2
1354018361052	3460.08	9671.66	1357	1600	16000	6.728	25.723	13	19	-108	14	2
1354018401178	4333.73	10594.76	1357	1600	16000	7.792	27.630	13	19	-108	14	2
1354018441376	4712.93	10625.22	1357	1600	16000	9.450	27.168	13	19	-108	14	2
1354018481893	3506.49	10257.00	1357	1600	16000	7.226	28.212	13	19	-108	14	2
1354018520431	4610.82	10516.06	1357	1600	16000	9.078	26.018	13	19	-108	14	2
1354018561249	3261.13	9607.00	1357	1600	16000	6.660	25.257	13	19	-108	14	2
1354018608561	4575.49	9447.48	1357	1600	16000	9.008	25.472	13	19	-108	14	2
1354018648294	4874.34	9795.10	1357	1600	16000	9.284	25.544	13	19	-108	14	2
1354018688292	3941.76	10357.88	1357	1600	16000	8.268	26.982	13	19	-108	14	2
1354018727963	4374.81	10809.23	1357	1600	16000	8.711	27.476	13	19	-108	14	2
1354018767920	4624.66	10584.98	1357	1600	16000	9.186	27.449	13	19	-108	14	2
1354018807474	3848.12	10640.48	1357	1600	16000	7.784	26.655	13	19	-108	14	2
1354018846969	4524.24	10234.32	1357	1600	16000	8.974	26.593	13	19	-108	14	2
1354018887344	4760.27	10393.53	1357	1600	16000	9.469	27.793	13	19	-108	14	2
1354018927513	4322.74	10451.55	1357	1600	16000	8.666	28.197	13	19	-108	14	2
1354018969629	1927.64	10406.34	1357	1600	16000	4.335	27.716	13	19	-108	14	2
1354019010080	4773.18	9755.19	1357	1600	16000	9.507	26.868	13	19	-108	14	2
1354019052974	2147.46	10361.00	1357	1600	16000	5.043	27.496	13	19	-108	14	2
1354019092543	3908.16	9477.56	1357	1600	16000	8.141	25.009	13	19	-108	14	2
1354019134678	3174.20	9703.23	1357	1600	16000	6.900	25.951	13	19	-108	14	2
1354019177668	1677.65	9360.65	1357	1600	16000	4.055	26.224	13	19	-108	14	2
1354019221009	1695.91	9871.62	1357	1600	16000	4.211	26.695	13	19	-108	14	2
1354019261258	2396.78	9646.48	1357	1600	16000	4.407	25.046	13	19	-108	14	2
1354019301817	3853.18	10496.95	1357	1600	16000	8.204	27.662	13	19	-108	14	2
1354019348016	1850.58	10016.74	1357	1600	16000	5.780	26.995	13	19	-108	14	2
1354019393218	1181.17	9373.00	1357	1600	16000	3.021	25.329	13	19	-108	14	2
1354019437152	1043.64	9160.30	1357	1600	16000	2.546	23.630	13	19	-108	14	2
1354019479882	1490.67	8883.68	1357	1600	16000	3.380	23.201	13	19	-108	14	2
1354019520202	4092.71	9594.00	1357	1600	16000	7.415	25.053	13	19	-108	14	2
1354019560158	3640.27	9622.88	1357	1600	16000	7.173	25.195	13	19	-108	14	2
1354019599294	3468.82	6521.92	1357	1600	16000	7.361	14.491	13	19	-108	14	2
1354019644222	2003.31	9639.98	1357	1600	16000	5.548	25.564	13	19	-108	14	2
1354019684621	2326.29	9521.86	1357	1600	16000	6.045	24.513	13	19	-108	14	2
1354019725002	4186.23	9009.00	1357	1600	16000	8.530	24.622	13	19	-108	14	2
1354019766854	3748.63	9795.88	1357	1600	16000	7.553	26.730	13	19	-108	14	2
1354019807495	4500.74	9387.27	1357	1600	16000	8.246	23.221	13	19	-108	14	2
1354019847971	4103.57	10291.73	1357	1600	16000	8.175	26.916	13	19	-108	14	2
1354019889515	2724.86	7990.01	1357	1600	16000	6.308	22.433	13	19	-108	14	2
1354019929076	1367.86	9647.36	1357	1600	16000	2.412	24.642	13	19	-108	14	2
1354019969254	2722.10	9891.19	1357	1600	16000	5.746	26.060	13	19	-108	14	2
1354020009307	4003.55	9789.00	1357	1600	16000	8.220	25.130	13	19	-108	14	2
1354020051456	1583.39	9740.30	1357	1600	16000	4.139	26.030	13	19	-108	14	2
1354020091905	4279.87	9498.19	1357	1600	16000	8.201	25.110	13	19	-108	14	2
1354020132147	3041.83	9244.44	1357	1600	16000	6.494	24.496	13	19	-108	14	2
1354020172344	3138.57	9745.08	1357	1600	16000	6.736	25.267	13	19	-108	14	2
1354020214901	1476.42	9750.00	1357	1600	16000	3.647	26.254	13	19	-108	14	2
