Time	UpLink(kbps)	Downlink(kbps)	Payload(Bytes)	SampleTime(ms)	DurationTime(ms)	UploadData(MB)	DownloadData(MB)	Network_Type	LTE_SS	LTE_RSRP(W)	LTE_RSRQ	LTE_SNR(dB)
1354209580307	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580313	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580320	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580327	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580333	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580344	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580357	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580371	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580385	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580399	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580412	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580426	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580439	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580448	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580458	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580467	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580477	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580492	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580503	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580514	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580542	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580554	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580587	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580600	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580614	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580627	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580641	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580656	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580674	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580698	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580714	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580733	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580753	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580773	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580787	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580797	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580807	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580818	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580832	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580840	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580847	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580853	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580860	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580867	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580874	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580895	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580902	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580942	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580949	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580956	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580963	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580970	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580977	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580984	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580990	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209580997	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581004	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581010	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581017	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581024	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581030	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581037	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581044	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581051	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581058	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581065	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581072	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581079	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581085	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581094	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581100	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581111	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581118	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581158	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581164	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581171	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581178	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581185	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581191	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581198	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581204	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581210	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581217	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581223	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581230	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581237	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581244	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581251	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581257	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581264	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581271	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581278	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581285	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581292	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581298	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581305	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581316	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581323	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581367	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581374	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581381	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581387	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581394	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581400	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581407	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581413	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581420	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581426	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581433	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581440	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581447	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581454	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581460	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581467	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581474	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581481	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581487	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581494	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581501	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581507	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581513	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581520	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581542	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581549	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581587	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581594	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581601	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581608	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581614	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581621	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581628	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581635	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581643	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581650	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581657	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581663	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581673	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581681	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581688	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581695	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581703	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581709	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581716	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581723	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581730	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581736	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581743	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581764	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581771	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581811	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581818	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581826	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581835	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581842	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581849	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581855	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581862	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581869	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581876	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581883	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581889	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581896	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581903	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581909	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581916	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581923	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581929	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581936	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581942	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581949	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581955	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581962	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581969	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581990	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209581997	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582036	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582043	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582050	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582057	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582064	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582071	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582077	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582084	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582091	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582098	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582105	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582112	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582118	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582125	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582132	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582139	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582145	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582152	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582158	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582165	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582171	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582178	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582185	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582195	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582202	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582247	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582254	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582261	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582268	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582275	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582282	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582290	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582298	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582306	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582313	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582321	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582332	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582342	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582348	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582355	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582362	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582368	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582375	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582381	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582388	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582394	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582401	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582408	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582414	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582425	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582432	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582492	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582499	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582505	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582512	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582519	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582525	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582532	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582538	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582545	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582552	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582558	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582565	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582571	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582577	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582584	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582591	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582598	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582604	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582611	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582617	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582624	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582631	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582638	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582648	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582655	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582685	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582698	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582706	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582713	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582721	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582729	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582736	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582743	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582751	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582758	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582765	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582772	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582780	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582786	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582793	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582799	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582806	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582813	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582819	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582826	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582834	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582842	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582848	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582854	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582889	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582904	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582911	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582918	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582924	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582931	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582938	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582944	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582951	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582957	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582964	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582970	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582977	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582983	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582990	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209582997	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583003	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583010	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583017	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583023	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583063	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583077	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583089	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583097	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583118	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583140	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583147	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583154	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583160	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583167	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583174	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583181	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583188	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583195	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583202	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583208	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583215	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583222	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583228	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583236	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583243	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583250	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583257	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583263	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583270	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583277	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583284	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583290	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583297	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583331	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583340	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583347	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583354	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583361	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
1354209583367	0.00	0.00	1357	1600	16000	0.000	0.000	13	17	-109	12	28
